Date,Open,High,Low,Close,Volume
2015-04-09,58.54,59.0478,58.4087,58.9932,19025954.278121
2015-04-10,59.3579,59.9618,59.0779,59.6253,19188209.236562
2015-04-13,59.8772,60.1097,59.4037,59.4726,14177643.185054
2015-04-14,59.7868,60.9655,59.6078,60.3713,22519214.258889
2015-04-15,60.841,61.6948,60.7291,61.3817,21980417.854153
2015-04-16,61.2446,61.44,60.7068,61.1386,13733261.574475
2015-04-17,60.6659,60.8809,60.0387,60.5813,20705913.248089
2015-04-20,60.7972,61.3982,60.6874,60.7972,16635659.68816
2015-04-21,60.8965,61.0617,60.4092,60.5483,14490933.639526
2015-04-22,60.6659,61.1891,60.17,60.9508,12431253.81003
2015-04-23,60.8809,61.5937,60.8478,61.0092,14156982.140401
2015-04-24,60.7641,60.8809,60.3936,60.6096,12061482.498509
2015-04-27,60.9304,61.0481,60.4637,60.6387,15116216.870754
2015-04-28,60.7914,61.231,60.6592,61.1891,13823597.218472
2015-04-29,60.9655,61.3749,60.6046,61.2377,17985319.576791
2015-04-30,61.7969,61.7969,60.7855,60.8866,20013712.21146
2015-05-01,61.1249,61.9876,61.1172,61.9194,17587705.777535
2015-05-04,62.3182,62.6372,61.9876,62.1014,14842149.804939
2015-05-05,62.7004,62.7831,61.688,61.7523,17068274.796277
2015-05-06,62.4136,62.6927,61.1843,61.4584,16175897.20335
2015-05-07,61.3302,61.3982,60.5736,61.0481,14337133.123385
2015-05-08,61.6618,62.0731,61.1988,62.0197,16343927.958726
2015-05-11,62.2073,62.2365,60.8848,60.9781,17074412.544525
2015-05-12,61.0549,61.4527,60.7262,61.1473,13930810.898946
2015-05-13,61.3312,61.6452,60.7107,60.8244,12280899.029252
2015-05-14,61.0851,61.3701,60.9568,61.1104,12511111.374846
2015-05-15,60.9917,61.5695,60.8526,61.3759,11985977.603878
2015-05-18,61.3496,61.4527,60.9781,61.0248,9101370.6311167
2015-05-19,60.7476,61.2786,60.5764,61.1249,13914158.05377
2015-05-20,61.3312,61.4158,61.0686,61.2232,10355581.285194
2015-05-21,61.3312,61.442,61.1055,61.2786,11893611.125102
2015-05-22,60.984,61.1988,60.7817,60.7944,10813591.596606
2015-05-26,60.3663,60.6902,59.7489,59.9735,16064763.754687
2015-05-27,59.9802,60.3537,59.5651,59.8034,15338895.07639
2015-05-28,59.6642,60.1262,59.602,59.8034,11439322.125621
2015-05-29,59.7965,60.1349,59.6429,59.8684,20822398.846129
2015-06-01,59.9035,60.0552,59.5874,59.8179,12918573.951572
2015-06-02,59.8091,60.1417,59.6642,59.8257,13275457.945488
2015-06-03,59.7576,60.3157,59.6263,59.6924,11640575.281419
2015-06-04,59.5175,59.6497,58.8687,59.179,17941813.440363
2015-06-05,59.1158,59.7255,59.0107,59.2218,16207433.239703
2015-06-08,59.1313,59.8743,58.9757,59.6204,17425787.063637
2015-06-09,59.9316,60.0318,59.3686,59.4347,11534101.955902
2015-06-10,60.3157,60.4102,59.7255,59.8743,14440641.944263
2015-06-11,59.9385,60.2195,59.6497,59.7897,11042521.688545
2015-06-12,59.4172,59.5028,58.9261,59.038,11876961.364738
2015-06-15,58.6908,59.0107,58.4545,58.8279,13610772.931659
2015-06-16,58.8921,59.5485,58.6012,59.5028,12950720.780766
2015-06-17,59.7489,59.8179,59.3132,59.5379,12936491.569801
2015-06-18,59.5825,60.4023,59.531,60.064,14584058.982132
2015-06-19,59.6711,60.064,59.6711,59.8743,22954540.917036
2015-06-22,59.9997,60.1496,59.7061,59.848,13470168.214355
2015-06-23,59.9103,59.9229,59.4406,59.7761,14550058.180734
2015-06-24,59.6497,59.9676,59.4882,59.5028,16793197.968563
2015-06-25,59.6204,59.6204,58.9757,58.9757,14600425.968035
2015-06-26,58.9066,59.0954,58.6664,58.9261,27072828.08961
2015-06-29,58.3582,58.6402,58.1802,58.1957,16706535.307769
2015-06-30,58.8425,59.6574,58.1802,58.4623,21320271.102349
2015-07-01,58.5177,58.6908,57.6988,57.8778,19253668.954006
2015-07-02,58.1754,58.5177,58.0071,58.4204,13075674.188625
2015-07-06,57.941,58.3659,57.7057,57.9916,16642776.350184
2015-07-07,57.7523,58.4836,57.2592,58.2318,22260047.864854
2015-07-08,57.7923,58.3066,57.5559,57.5977,14312381.617595
2015-07-09,58.2386,58.4262,57.3253,57.338,17049935.587032
2015-07-10,57.6813,57.9654,57.338,57.7756,12279710.348238
2015-07-13,57.7445,58.048,57.6668,57.9148,11422978.789945
2015-07-14,57.8865,58.5479,57.8,58.401,13249587.681097
2015-07-15,58.048,58.6159,57.9011,58.153,13218876.317903
2015-07-16,58.4486,58.6597,58.1802,58.257,11765953.365108
