stock,date,open,close,sentiment_score
nvda,2024-03-22,91.1194,94.2667,0.9999005993207296
nvda,2024-03-25,93.9188,94.9796,0.6299328207969666
nvda,2024-03-26,95.8283,92.5391,0.9998836517333984
nvda,2024-03-27,93.09,90.2287,-0.9940470457077026
nvda,2024-03-28,89.9787,90.3347,0.943605919679006
nvda,2024-03-29,90.2777,90.3417,0.9958872199058532
nvda,2024-03-30,90.2777,90.3417,-0.676021158695221
nvda,2024-04-01,90.2777,90.3417,0.0004416406154632013
nvda,2024-04-02,88.427,89.4308,-0.7754485011100769
nvda,2024-04-03,88.463,88.943,-0.9999957084655762
nvda,2024-04-04,90.3847,85.8847,-0.8878943920135498
nvda,2024-04-06,88.679,87.1123,1.0
nvda,2024-04-08,88.679,87.1123,0.0
nvda,2024-04-10,83.9061,87.0185,0.9579508006572723
nvda,2024-04-11,87.3993,90.5946,0.0001952946186066229
nvda,2024-04-12,89.6777,88.1652,0.0
nvda,2024-04-15,89.077,85.9806,0.9999247789382935
nvda,2024-04-16,86.412,87.3943,0.0
nvda,2024-04-18,84.9498,84.651,0.9999889135360718
nvda,2024-04-19,83.1304,76.182,0.8179793953895569
nvda,2024-04-22,78.0855,79.4992,0.0
nvda,2024-04-23,80.7499,82.4035,0.0
nvda,2024-04-24,83.9301,79.6582,0.9973245859146118
nvda,2024-04-25,78.8494,82.6124,0.9948967099189758
nvda,2024-04-26,83.7981,87.7143,-0.9655278325080872
nvda,2024-04-27,87.5743,87.7363,0.9998167157173156
nvda,2024-04-29,87.5743,87.7363,0.9642600417137146
nvda,2024-04-30,87.2193,86.3815,0.0
nvda,2024-05-01,85.0568,83.0214,1.0
nvda,2024-05-02,84.4291,85.7968,0.0
nvda,2024-05-03,87.7683,88.768,1.0
nvda,2024-05-06,89.3689,92.1182,0.0
nvda,2024-05-07,91.0764,90.5327,-0.9976618587970734
nvda,2024-05-08,89.4613,90.3907,0.0
nvda,2024-05-09,90.5077,88.726,0.0
nvda,2024-05-10,90.2832,89.8567,1.0
nvda,2024-05-13,90.4567,90.3777,0.8395069241523743
nvda,2024-05-15,92.4501,94.6076,0.0
nvda,2024-05-16,94.8876,94.3367,0.8732388019561768
nvda,2024-05-17,94.3467,92.4571,0.0
nvda,2024-05-19,93.5769,95.3634,0.0
nvda,2024-05-20,93.7278,94.7576,1.0
nvda,2024-05-21,93.5769,95.3634,0.9999914169311525
nvda,2024-05-22,95.4364,94.9276,0.6001231074333191
nvda,2024-05-23,102.004,103.774,0.7337514758110046
nvda,2024-05-24,104.424,106.444,-0.9456652998924256
nvda,2024-05-25,110.218,113.874,0.0
nvda,2024-05-28,110.218,113.874,0.9783116221427918
nvda,2024-05-29,113.023,114.798,0.9999994039535522
nvda,2024-05-30,114.623,110.474,0.9507591724395752
nvda,2024-05-31,112.493,109.607,-0.08721348643302912
nvda,2024-06-02,115.688,116.409,0.9970576763153076
nvda,2024-06-03,113.594,114.973,0.9999837875366211
nvda,2024-06-04,115.688,116.409,0.9246149063110352
nvda,2024-06-05,118.343,122.412,0.96031786998113
nvda,2024-06-06,124.018,120.97,0.9420350193977356
nvda,2024-06-10,120.342,121.762,0.9999731779098512
nvda,2024-06-11,121.752,120.892,0.9880958497524261
nvda,2024-06-12,123.041,125.18,0.999995231628418
nvda,2024-06-13,129.37,129.59,-0.6887008547782898
nvda,2024-06-14,129.94,131.86,0.9046695232391357
nvda,2024-06-17,132.97,130.96,0.0
nvda,2024-06-18,131.12,135.559,0.9958916902542114
nvda,2024-06-19,139.778,130.76,0.9894378185272217
nvda,2024-06-20,139.778,130.76,0.0
nvda,2024-06-21,127.1,126.55,0.9969469904899596
nvda,2024-06-24,123.221,118.092,0.21397829055786133
nvda,2024-06-25,121.182,126.07,-0.2620479663213094
nvda,2024-06-26,126.11,126.38,-0.14284767210483554
nvda,2024-06-27,124.08,123.97,-0.9911591410636902
nvda,2024-06-28,124.56,123.52,0.9996266663074493
nvda,2024-06-30,121.112,122.652,0.9999996423721312
nvda,2024-07-01,123.45,124.28,0.6214071750640869
nvda,2024-07-02,121.112,122.652,0.9607569575309752
nvda,2024-07-03,121.642,128.26,0.0
nvda,2024-07-05,127.36,125.81,0.0
nvda,2024-07-06,127.47,128.18,-0.9933424592018129
nvda,2024-07-08,127.47,128.18,-0.19496036767959593
nvda,2024-07-09,130.33,131.36,0.9951512813568115
nvda,2024-07-10,134.01,134.889,0.0
nvda,2024-07-11,135.729,127.38,0.9999986886978148
nvda,2024-07-15,130.54,128.42,0.9885170161724091
nvda,2024-07-17,121.332,117.972,0.0
nvda,2024-07-18,121.832,121.072,0.0
nvda,2024-07-19,120.332,117.912,-0.9990550875663756
nvda,2024-07-22,120.332,123.52,0.999962568283081
nvda,2024-07-23,122.761,122.572,-0.9942880272865297
nvda,2024-07-24,119.152,114.232,-0.9999718070030212
nvda,2024-07-25,113.022,112.262,-0.9999241828918456
nvda,2024-07-26,116.172,113.042,-0.9851380586624146
nvda,2024-07-29,113.672,111.572,0.9999972581863404
nvda,2024-07-30,111.502,103.714,0.3373902042706807
nvda,2024-07-31,112.882,117.002,0.99201762676239
nvda,2024-08-01,117.512,109.193,0.0
nvda,2024-08-05,92.0458,100.434,-0.4995769113302231
nvda,2024-08-06,103.824,104.234,0.045021325349807684
nvda,2024-08-07,107.794,98.8947,1.0
nvda,2024-08-08,101.984,104.954,0.0
nvda,2024-08-09,105.624,104.734,0.0
nvda,2024-08-13,112.422,116.122,0.999941110610962
nvda,2024-08-14,118.512,118.062,0.9999988079071044
nvda,2024-08-15,118.742,122.841,0.9999184608459472
nvda,2024-08-16,121.922,124.56,0.0
nvda,2024-08-20,128.38,127.23,0.7535836100578308
nvda,2024-08-22,130.0,123.72,0.0
nvda,2024-08-23,125.84,129.35,0.12220019102096558
nvda,2024-08-26,129.55,126.44,2.1696090698186676e-05
nvda,2024-08-27,125.03,128.28,1.0
nvda,2024-08-28,128.1,125.59,0.9900334179401398
nvda,2024-08-29,121.337,117.572,0.24824428558349612
nvda,2024-08-30,119.512,119.352,0.6268288493156433
nvda,2024-08-31,115.992,107.984,0.0
nvda,2024-09-02,115.992,107.984,1.0
nvda,2024-09-03,115.992,107.984,-0.9474003911018372
nvda,2024-09-04,105.394,106.194,0.0
nvda,2024-09-05,104.969,107.194,1.0
nvda,2024-09-06,108.024,102.814,0.0002885460853576105
nvda,2024-09-13,119.072,119.092,0.9999567270278932
nvda,2024-09-17,118.162,115.582,1.0
nvda,2024-09-18,115.882,113.362,0.0
nvda,2024-09-24,116.507,120.862,0.522946298122406
nvda,2024-09-26,126.791,124.031,0.9999980926513672
nvda,2024-09-27,123.961,121.392,0.8053312599658966
nvda,2024-09-30,118.302,121.432,0.0
nvda,2024-10-01,121.757,116.992,0.0
nvda,2024-10-02,116.432,118.842,0.0
nvda,2024-10-03,120.912,122.842,0.0
nvda,2024-10-04,124.931,124.911,0.0
nvda,2024-10-07,124.981,127.711,0.9487016797065736
nvda,2024-10-08,130.251,132.881,0.9898855686187744
